Time (seconds),Length,f0
4.453125,0.25,478.06036376953125
4.46875,0.25,478.0600891113281
4.484375,0.25,478.06011962890625
4.5,0.25,478.0599365234375
4.515625,0.25,478.0600891113281
4.53125,0.25,478.0599670410156
4.546875,0.25,478.0597229003906
4.5625,0.25,478.0587158203125
4.578125,0.25,478.05841064453125
4.59375,0.25,478.05828857421875
4.609375,0.25,478.0575866699219
4.625,0.25,478.0573425292969
4.640625,0.25,478.0574035644531
4.65625,0.25,478.05755615234375
4.671875,0.25,478.057861328125
4.6875,0.25,478.0574645996094
4.703125,0.25,478.0574951171875
4.71875,0.25,478.0577697753906
4.734375,0.25,478.05718994140625
4.75,0.25,478.057373046875
4.765625,0.25,478.05718994140625
4.78125,0.25,478.0569152832031
4.796875,0.25,478.0567932128906
4.8125,0.25,478.0576171875
4.828125,0.25,478.0581359863281
4.84375,0.25,478.058349609375
4.859375,0.25,478.0586853027344
4.875,0.25,478.0589294433594
4.890625,0.25,478.0583801269531
4.90625,0.25,478.0582580566406
4.921875,0.25,478.0582580566406
4.9375,0.25,478.0592956542969
4.953125,0.25,478.0589294433594
4.96875,0.25,478.0587463378906
4.984375,0.25,478.0589904785156
5,0.25,478.0591125488281
5.015625,0.25,478.0589904785156
5.03125,0.25,478.0584411621094
5.046875,0.25,478.0580749511719
5.0625,0.25,478.0582580566406
5.078125,0.25,478.0582275390625
5.09375,0.25,478.05804443359375
5.109375,0.25,478.05780029296875
5.125,0.25,478.0575866699219
5.140625,0.25,478.057861328125
5.15625,0.25,478.057373046875
5.171875,0.25,478.0568542480469
5.1875,0.25,478.0565490722656
5.203125,0.25,478.05645751953125
5.21875,0.25,478.05596923828125
5.234375,0.25,478.0556945800781
5.25,0.25,478.0556945800781
5.265625,0.25,478.0555419921875
5.28125,0.25,478.0557556152344
5.296875,0.25,478.05572509765625
5.3125,0.25,478.05535888671875
5.328125,0.25,478.0550537109375
5.34375,0.25,478.0555725097656
5.359375,0.25,478.0558166503906
5.375,0.25,478.05548095703125
5.390625,0.25,478.0556335449219
5.40625,0.25,478.0556335449219
5.421875,0.25,478.0548400878906
5.4375,0.25,478.05413818359375
5.453125,0.25,478.05401611328125
5.46875,0.25,478.0542907714844
5.484375,0.25,478.05474853515625
5.5,0.25,478.0546569824219
5.515625,0.25,478.0550537109375
5.53125,0.25,478.0556945800781
5.546875,0.25,478.0559387207031
5.5625,0.25,478.056396484375
5.578125,0.25,478.0563659667969
5.59375,0.25,478.0559997558594
5.609375,0.25,478.0556640625
5.625,0.25,478.0563659667969
5.640625,0.25,478.05517578125
5.65625,0.25,478.0552673339844
5.671875,0.25,478.0560302734375
5.6875,0.25,478.0561828613281
5.703125,0.25,478.0569763183594
5.71875,0.25,478.05743408203125
5.734375,0.25,478.0566101074219
5.75,0.25,478.0562744140625
5.765625,0.25,478.05596923828125
5.78125,0.25,478.0559997558594
5.796875,0.25,478.0562438964844
5.8125,0.25,478.0554504394531
5.828125,0.25,478.0559997558594
5.84375,0.25,478.0555419921875
5.859375,0.25,478.05609130859375
5.875,0.25,478.0563049316406
5.890625,0.25,478.0572204589844
5.90625,0.25,478.05712890625
5.921875,0.25,478.0576477050781
5.9375,0.25,478.0574035644531
5.953125,0.25,478.0572204589844
5.96875,0.25,478.05731201171875
5.984375,0.25,478.0583190917969
6,0.25,478.058837890625
6.015625,0.25,478.05908203125
6.03125,0.25,478.05926513671875
6.046875,0.25,478.0596008300781
6.0625,0.25,478.06011962890625
6.078125,0.25,478.06024169921875
6.09375,0.25,478.0600891113281
6.109375,0.25,478.0596923828125
6.125,0.25,478.0594787597656
6.140625,0.25,478.05975341796875
6.15625,0.25,478.06024169921875
6.171875,0.25,478.05963134765625
6.1875,0.25,478.0601501464844
6.203125,0.25,478.0602722167969
6.21875,0.25,478.0598449707031
6.234375,0.25,478.0599060058594
6.25,0.25,478.0596618652344
6.265625,0.25,478.0600891113281
6.28125,0.25,478.0598449707031
6.296875,0.25,478.0592346191406
6.3125,0.25,478.0589294433594
6.328125,0.25,478.0583801269531
6.34375,0.25,478.0588684082031
6.359375,0.25,478.05926513671875
6.375,0.25,478.0586242675781
6.390625,0.25,478.0586853027344
6.40625,0.25,478.0586242675781
6.421875,0.25,478.05877685546875
6.4375,0.25,478.0586242675781
6.453125,0.25,478.05816650390625
6.46875,0.25,478.0583801269531
6.484375,0.25,478.05780029296875
6.5,0.25,478.0582580566406
6.515625,0.25,478.0581359863281
6.53125,0.25,478.0583801269531
6.546875,0.25,478.0584411621094
6.5625,0.25,478.0585632324219
6.578125,0.25,478.0583801269531
6.59375,0.25,478.0583190917969
6.609375,0.25,478.05767822265625
6.625,0.25,478.05767822265625
6.640625,0.25,478.0571594238281
6.65625,0.25,478.0570983886719
6.671875,0.25,478.05694580078125
6.6875,0.25,478.0568542480469
6.703125,0.25,478.0567626953125
6.71875,0.25,478.0563659667969
6.734375,0.25,478.0576477050781
6.75,0.25,478.05743408203125
6.765625,0.25,478.05694580078125
6.78125,0.25,478.05670166015625
6.796875,0.25,478.05706787109375
6.8125,0.25,478.0572509765625
6.828125,0.25,478.056640625
6.84375,0.25,478.05670166015625
6.859375,0.25,478.0567321777344
6.875,0.25,478.0572509765625
6.890625,0.25,478.0577087402344
6.90625,0.25,478.0578918457031
6.921875,0.25,478.0587158203125
6.9375,0.25,478.0586853027344
6.953125,0.25,478.0587463378906
6.96875,0.25,478.05889892578125
6.984375,0.25,478.0580139160156
7,0.25,478.05780029296875
7.015625,0.25,478.0580139160156
7.03125,0.25,478.0578308105469
7.046875,0.25,478.0582275390625
7.0625,0.25,478.0584411621094
7.078125,0.25,478.0592956542969
7.09375,0.25,478.05950927734375
7.109375,0.25,478.0591735839844
7.125,0.25,478.05902099609375
7.140625,0.25,478.05877685546875
7.15625,0.25,478.05889892578125
7.171875,0.25,478.0584411621094
7.1875,0.25,478.0587158203125
7.203125,0.25,478.05908203125
7.21875,0.25,478.0588684082031
7.234375,0.25,478.05902099609375
7.25,0.25,478.0586853027344
7.265625,0.25,478.0578308105469
7.28125,0.25,478.057861328125
7.296875,0.25,478.0570068359375
7.3125,0.25,478.05609130859375
7.328125,0.25,478.0559387207031
7.34375,0.25,478.0558166503906
7.359375,0.25,478.0565490722656
7.375,0.25,478.0557556152344
7.390625,0.25,478.0553283691406
7.40625,0.25,478.0549011230469
7.421875,0.25,478.0543212890625
7.4375,0.25,478.053466796875
7.453125,0.25,478.05322265625
7.46875,0.25,478.0533447265625
7.484375,0.25,478.05279541015625
7.5,0.25,478.05291748046875
7.515625,0.25,478.0534362792969
7.53125,0.25,478.05322265625
7.546875,0.25,478.0530700683594
7.5625,0.25,478.0533447265625
7.578125,0.25,478.05377197265625
7.59375,0.25,478.05426025390625
7.609375,0.25,478.0544738769531
7.625,0.25,478.05474853515625
7.640625,0.25,478.0546569824219
7.65625,0.25,478.0542907714844
7.671875,0.25,478.0545349121094
7.6875,0.25,478.05535888671875
7.703125,0.25,478.05517578125
7.71875,0.25,478.05548095703125
7.734375,0.25,478.05596923828125
7.75,0.25,478.0559997558594
7.765625,0.25,478.0562744140625
7.78125,0.25,478.05621337890625
7.796875,0.25,478.0557556152344
7.8125,0.25,478.0560302734375
7.828125,0.25,478.0557556152344
7.84375,0.25,478.05499267578125
7.859375,0.25,478.05364990234375
7.875,0.25,478.0531921386719
7.890625,0.25,478.05291748046875
7.90625,0.25,478.05316162109375
7.921875,0.25,478.0526123046875
7.9375,0.25,478.0523681640625
7.953125,0.25,478.0521240234375
7.96875,0.25,478.05181884765625
7.984375,0.25,478.0513916015625
8,0.25,478.0516662597656
8.015625,0.25,478.0513610839844
8.03125,0.25,478.0517883300781
8.046875,0.25,478.052490234375
8.0625,0.25,478.05340576171875
8.078125,0.25,478.0534362792969
8.09375,0.25,478.0535583496094
8.109375,0.25,478.0538635253906
8.125,0.25,478.0546875
8.140625,0.25,478.0552978515625
8.15625,0.25,478.0557556152344
8.171875,0.25,478.0560607910156
8.1875,0.25,478.0559997558594
8.203125,0.25,478.05731201171875
8.21875,0.25,478.057861328125
8.234375,0.25,478.0584411621094
8.25,0.25,478.057861328125
8.265625,0.25,478.05792236328125
8.28125,0.25,478.0574645996094
8.296875,0.25,478.0578918457031
8.3125,0.25,478.0570068359375
8.328125,0.25,478.0573425292969
8.34375,0.25,478.05712890625
8.359375,0.25,478.05755615234375
8.375,0.25,478.057373046875
8.390625,0.25,478.0566711425781
8.40625,0.25,478.0564270019531
8.421875,0.25,478.0559387207031
8.4375,0.25,478.0564880371094
8.453125,0.25,478.0556945800781
8.46875,0.25,478.0552062988281
8.484375,0.25,478.05426025390625
8.5,0.25,478.05364990234375
8.515625,0.25,478.0539245605469
8.53125,0.25,478.0542297363281
8.546875,0.25,478.0540771484375
8.5625,0.25,478.0539245605469
8.578125,0.25,478.052978515625
8.59375,0.25,478.05316162109375
8.609375,0.25,478.05364990234375
8.625,0.25,478.05352783203125
8.640625,0.25,478.05474853515625
8.65625,0.25,478.05487060546875
8.671875,0.25,478.0557556152344
8.6875,0.25,478.0550537109375
8.703125,0.25,478.05462646484375
8.71875,0.25,478.05419921875
8.734375,0.25,478.0547790527344
8.75,0.25,478.0550842285156
8.765625,0.25,478.0542907714844
8.78125,0.25,478.0535583496094
8.796875,0.25,478.0527648925781
8.8125,0.25,478.05255126953125
8.828125,0.25,478.0530700683594
8.84375,0.25,478.052978515625
8.859375,0.25,478.0521240234375
8.875,0.25,478.0524597167969
8.890625,0.25,478.0521545410156
8.90625,0.25,478.05194091796875
8.921875,0.25,478.0519714355469
8.9375,0.25,478.0526428222656
8.953125,0.25,478.0528564453125
8.96875,0.25,478.0531005859375
8.984375,0.25,478.0533752441406
9,0.25,478.0548400878906
9.015625,0.25,478.05523681640625
9.03125,0.25,478.0555419921875
9.046875,0.25,478.0565490722656
9.0625,0.25,478.0570068359375
9.078125,0.25,478.05682373046875
9.09375,0.25,478.0566711425781
9.109375,0.25,478.0567626953125
9.125,0.25,478.057861328125
9.140625,0.25,478.05731201171875
9.15625,0.25,478.057373046875
9.171875,0.25,478.0573425292969
9.1875,0.25,478.056640625
9.203125,0.25,478.05694580078125
9.21875,0.25,478.0574951171875
9.234375,0.25,478.05767822265625
9.25,0.25,478.0570068359375
9.265625,0.25,478.0576171875
9.28125,0.25,478.05712890625
9.296875,0.25,478.0570068359375
9.3125,0.25,478.05731201171875
9.328125,0.25,478.05706787109375
9.34375,0.25,478.0570983886719
9.359375,0.25,478.0570983886719
9.375,0.25,478.05584716796875
9.390625,0.25,478.0565490722656
9.40625,0.25,478.05645751953125
9.421875,0.25,478.05621337890625
9.4375,0.25,478.05633544921875
9.453125,0.25,478.0555419921875
9.46875,0.25,478.05535888671875
9.484375,0.25,478.0550842285156
9.5,0.25,478.05499267578125
9.515625,0.25,478.0544128417969
9.53125,0.25,478.0554504394531
9.546875,0.25,478.0553283691406
9.5625,0.25,478.0548400878906
9.578125,0.25,478.0554504394531
9.59375,0.25,478.05560302734375
9.609375,0.25,478.05548095703125
9.625,0.25,478.0556945800781
9.640625,0.25,478.055419921875
9.65625,0.25,478.0560302734375
9.671875,0.25,478.05615234375
9.6875,0.25,478.05584716796875
9.703125,0.25,478.0558166503906
9.71875,0.25,478.0555725097656
9.734375,0.25,478.05499267578125
9.75,0.25,478.05523681640625
9.765625,0.25,478.0555114746094
9.78125,0.25,478.0555725097656
9.796875,0.25,478.054443359375
9.8125,0.25,478.0556335449219
9.828125,0.25,478.0555419921875
9.84375,0.25,478.0556945800781
9.859375,0.25,478.0561828613281
9.875,0.25,478.0555419921875
9.890625,0.25,478.0558166503906
9.90625,0.25,478.0555419921875
9.921875,0.25,478.05560302734375
9.9375,0.25,478.05609130859375
9.953125,0.25,478.0567626953125
9.96875,0.25,478.0562438964844
9.984375,0.25,478.05694580078125
10,0.25,478.05694580078125
10.015625,0.25,478.0572814941406
10.03125,0.25,478.0563049316406
10.046875,0.25,478.0569152832031
10.0625,0.25,478.0557861328125
10.078125,0.25,478.0555725097656
10.09375,0.25,478.0553894042969
10.109375,0.25,478.0552673339844
10.125,0.25,478.0552978515625
10.140625,0.25,478.0547180175781
10.15625,0.25,478.0540771484375
10.171875,0.25,478.0533142089844
10.1875,0.25,478.05340576171875
10.203125,0.25,478.0534973144531
10.21875,0.25,478.0537109375
10.234375,0.25,478.0531921386719
10.25,0.25,478.0526123046875
10.265625,0.25,478.0524597167969
10.28125,0.25,478.05303955078125
10.296875,0.25,478.0532531738281
10.3125,0.25,478.0533752441406
10.328125,0.25,478.05322265625
10.34375,0.25,478.05364990234375
10.359375,0.25,478.05352783203125
10.375,0.25,478.05419921875
10.390625,0.25,478.05419921875
10.40625,0.25,478.0546875
10.421875,0.25,478.0551452636719
10.4375,0.25,478.05511474609375
10.453125,0.25,478.0546875
10.46875,0.25,478.0555725097656
10.484375,0.25,478.0556945800781
10.5,0.25,478.0562744140625
10.515625,0.25,478.0566101074219
10.53125,0.25,478.0566101074219
10.546875,0.25,478.0566101074219
10.5625,0.25,478.05645751953125
10.578125,0.25,478.05645751953125
10.59375,0.25,478.0566101074219
10.609375,0.25,478.057373046875
10.625,0.25,478.05731201171875
10.640625,0.25,478.0580139160156
10.65625,0.25,478.05792236328125
10.671875,0.25,478.0582580566406
10.6875,0.25,478.0583801269531
10.703125,0.25,478.0583801269531
10.71875,0.25,478.05804443359375
10.734375,0.25,478.05877685546875
10.75,0.25,478.0585632324219
10.765625,0.25,478.0580749511719
10.78125,0.25,478.0586242675781
10.796875,0.25,478.058349609375
10.8125,0.25,478.05853271484375
10.828125,0.25,478.05853271484375
10.84375,0.25,478.0582275390625
10.859375,0.25,478.0577697753906
10.875,0.25,478.0577392578125
10.890625,0.25,478.05767822265625
10.90625,0.25,478.0580139160156
10.921875,0.25,478.0578308105469
10.9375,0.25,478.05755615234375
10.953125,0.25,478.057861328125
10.96875,0.25,478.0578308105469
10.984375,0.25,478.0576171875
11,0.25,478.0577392578125
11.015625,0.25,478.057861328125
11.03125,0.25,478.0574035644531
11.046875,0.25,478.0580749511719
11.0625,0.25,478.0583190917969
11.078125,0.25,478.0584716796875
11.09375,0.25,478.05859375
11.109375,0.25,478.0586853027344
11.125,0.25,478.05902099609375
11.140625,0.25,478.0598449707031
11.15625,0.25,478.0590515136719
11.171875,0.25,478.05902099609375
11.1875,0.25,478.0587463378906
11.203125,0.25,478.0586853027344
11.21875,0.25,478.0585632324219
11.234375,0.25,478.05853271484375
11.25,0.25,478.0586242675781
11.265625,0.25,478.05877685546875
11.28125,0.25,478.0589294433594
11.296875,0.25,478.058837890625
11.3125,0.25,478.05877685546875
11.328125,0.25,478.05914306640625
11.34375,0.25,478.0593566894531
11.359375,0.25,478.0589294433594
11.375,0.25,478.0587158203125
11.390625,0.25,478.0578308105469
11.40625,0.25,478.05859375
11.421875,0.25,478.0586853027344
11.4375,0.25,478.05908203125
11.453125,0.25,478.0594177246094
11.46875,0.25,478.05963134765625
11.484375,0.25,478.05841064453125
11.5,0.25,478.058349609375
11.515625,0.25,478.0583801269531
11.53125,0.25,478.058349609375
11.546875,0.25,478.05828857421875
11.5625,0.25,478.05755615234375
11.578125,0.25,478.0578918457031
11.59375,0.25,478.0576171875
11.609375,0.25,478.05810546875
11.625,0.25,478.0580139160156
11.640625,0.25,478.0580139160156
11.65625,0.25,478.05804443359375
11.671875,0.25,478.0583190917969
11.6875,0.25,478.0582275390625
11.703125,0.25,478.0583801269531
11.71875,0.25,478.0584411621094
11.734375,0.25,478.05987548828125
11.75,0.25,478.0601806640625
11.765625,0.25,478.05987548828125
11.78125,0.25,478.0606689453125
11.796875,0.25,478.0605773925781
11.8125,0.25,478.0612487792969
11.828125,0.25,478.0605773925781
11.84375,0.25,478.0603332519531
11.859375,0.25,478.060302734375
11.875,0.25,478.0602722167969
11.890625,0.25,478.0601806640625
11.90625,0.25,478.06024169921875
11.921875,0.25,478.06005859375
11.9375,0.25,478.0599365234375
11.953125,0.25,478.05963134765625
11.96875,0.25,478.0599060058594
11.984375,0.25,478.059814453125
12,0.25,478.0598449707031
12.015625,0.25,478.0599365234375
12.03125,0.25,478.0598449707031
12.046875,0.25,478.0596008300781
12.0625,0.25,478.0589599609375
12.078125,0.25,478.05908203125
12.09375,0.25,478.0592346191406
12.109375,0.25,478.05938720703125
12.125,0.25,478.0589599609375
12.140625,0.25,478.0589294433594
12.15625,0.25,478.058837890625
12.171875,0.25,478.0589904785156
12.1875,0.25,478.0585632324219
12.203125,0.25,478.0583801269531
12.21875,0.25,478.0577392578125
12.234375,0.25,478.05816650390625
12.25,0.25,478.0577697753906
12.265625,0.25,478.0578308105469
12.28125,0.25,478.0569152832031
12.296875,0.25,478.05718994140625
12.3125,0.25,478.0576477050781
12.328125,0.25,478.0577697753906
12.34375,0.25,478.0578918457031
12.359375,0.25,478.05706787109375
12.375,0.25,478.0575256347656
12.390625,0.25,478.0575256347656
12.40625,0.25,478.05694580078125
12.421875,0.25,478.0569763183594
12.4375,0.25,478.0577392578125
12.453125,0.25,478.0582580566406
12.46875,0.25,478.0578308105469
12.484375,0.25,478.0568542480469
12.5,0.25,478.05718994140625
12.515625,0.25,478.0569763183594
12.53125,0.25,478.05718994140625
12.546875,0.25,478.0570983886719
12.5625,0.25,478.0567626953125
12.578125,0.25,478.0567321777344
12.59375,0.25,478.0565185546875
12.609375,0.25,478.0570373535156
12.625,0.25,478.05767822265625
12.640625,0.25,478.0579833984375
12.65625,0.25,478.0587158203125
12.671875,0.25,478.0582275390625
12.6875,0.25,478.0577697753906
12.703125,0.25,478.0570983886719
12.71875,0.25,478.0576171875
12.734375,0.25,478.0580749511719
12.75,0.25,478.0573425292969
12.765625,0.25,478.05767822265625
12.78125,0.25,478.0571594238281
12.796875,0.25,478.0574951171875
12.8125,0.25,478.05780029296875
12.828125,0.25,478.0576477050781
12.84375,0.25,478.0578308105469
12.859375,0.25,478.0577697753906
12.875,0.25,478.05712890625
12.890625,0.25,478.0564880371094
12.90625,0.25,478.0564270019531
12.921875,0.25,478.0566711425781
12.9375,0.25,478.0570068359375
12.953125,0.25,478.0570983886719
12.96875,0.25,478.0570068359375
12.984375,0.25,478.056640625
13,0.25,478.0567321777344
13.015625,0.25,478.05621337890625
13.03125,0.25,478.0563659667969
13.046875,0.25,478.05609130859375
