Time (seconds),Length,f0
5.0625,0.25,465.6038513183594
5.078125,0.25,465.6041564941406
5.09375,0.25,465.604736328125
5.109375,0.25,465.60467529296875
5.125,0.25,465.6038513183594
5.140625,0.25,465.6042175292969
5.15625,0.25,465.60504150390625
5.171875,0.25,465.60455322265625
5.1875,0.25,465.60540771484375
5.203125,0.25,465.60467529296875
5.21875,0.25,465.60504150390625
5.234375,0.25,465.60540771484375
5.25,0.25,465.60443115234375
5.265625,0.25,465.604248046875
5.28125,0.25,465.6048278808594
5.296875,0.25,465.6050109863281
5.3125,0.25,465.6052551269531
5.328125,0.25,465.60504150390625
5.34375,0.25,465.60491943359375
5.359375,0.25,465.6051025390625
5.375,0.25,465.6054992675781
5.390625,0.25,465.60528564453125
5.40625,0.25,465.6045837402344
5.421875,0.25,465.60498046875
5.4375,0.25,465.6050720214844
5.453125,0.25,465.6055603027344
5.46875,0.25,465.60601806640625
5.484375,0.25,465.6057434082031
5.5,0.25,465.6064147949219
5.515625,0.25,465.6065979003906
5.53125,0.25,465.606689453125
5.546875,0.25,465.607177734375
5.5625,0.25,465.60687255859375
5.578125,0.25,465.60736083984375
5.59375,0.25,465.6072082519531
5.609375,0.25,465.60723876953125
5.625,0.25,465.6067810058594
5.640625,0.25,465.6070556640625
5.65625,0.25,465.60748291015625
5.671875,0.25,465.6072692871094
5.6875,0.25,465.60711669921875
5.703125,0.25,465.6070251464844
5.71875,0.25,465.6061706542969
5.734375,0.25,465.60565185546875
5.75,0.25,465.6059265136719
5.765625,0.25,465.6056823730469
5.78125,0.25,465.6057434082031
5.796875,0.25,465.6059875488281
5.8125,0.25,465.6065368652344
5.828125,0.25,465.6062316894531
5.84375,0.25,465.6066589355469
5.859375,0.25,465.6066589355469
5.875,0.25,465.60736083984375
5.890625,0.25,465.6072082519531
5.90625,0.25,465.6073913574219
5.921875,0.25,465.60687255859375
5.9375,0.25,465.6061096191406
5.953125,0.25,465.6057434082031
5.96875,0.25,465.6054382324219
5.984375,0.25,465.605224609375
6,0.25,465.6042785644531
6.015625,0.25,465.60357666015625
6.03125,0.25,465.6039123535156
6.046875,0.25,465.6033020019531
6.0625,0.25,465.60247802734375
6.078125,0.25,465.60205078125
6.09375,0.25,465.6017761230469
6.109375,0.25,465.6021423339844
6.125,0.25,465.60186767578125
6.140625,0.25,465.6020812988281
6.15625,0.25,465.6019287109375
6.171875,0.25,465.60211181640625
6.1875,0.25,465.6025390625
6.203125,0.25,465.60272216796875
6.21875,0.25,465.6025695800781
6.234375,0.25,465.6027526855469
6.25,0.25,465.6029052734375
6.265625,0.25,465.6033020019531
6.28125,0.25,465.6029052734375
6.296875,0.25,465.6032409667969
6.3125,0.25,465.60308837890625
6.328125,0.25,465.6038818359375
6.34375,0.25,465.6040344238281
6.359375,0.25,465.60333251953125
6.375,0.25,465.6038818359375
6.390625,0.25,465.6043395996094
6.40625,0.25,465.6051940917969
6.421875,0.25,465.60552978515625
6.4375,0.25,465.6052551269531
6.453125,0.25,465.6048278808594
6.46875,0.25,465.6057434082031
6.484375,0.25,465.60595703125
6.5,0.25,465.606689453125
6.515625,0.25,465.6068420410156
6.53125,0.25,465.60711669921875
6.546875,0.25,465.6065979003906
6.5625,0.25,465.6069030761719
6.578125,0.25,465.6072998046875
6.59375,0.25,465.6078796386719
6.609375,0.25,465.6079406738281
6.625,0.25,465.607421875
6.640625,0.25,465.60687255859375
6.65625,0.25,465.6062316894531
6.671875,0.25,465.6063232421875
6.6875,0.25,465.6065368652344
6.703125,0.25,465.606689453125
6.71875,0.25,465.6060791015625
6.734375,0.25,465.6061706542969
6.75,0.25,465.6055908203125
6.765625,0.25,465.6055603027344
6.78125,0.25,465.6051025390625
6.796875,0.25,465.6048278808594
6.8125,0.25,465.6042175292969
6.828125,0.25,465.6034240722656
6.84375,0.25,465.6026916503906
6.859375,0.25,465.6028137207031
6.875,0.25,465.60235595703125
6.890625,0.25,465.6025085449219
6.90625,0.25,465.6023254394531
6.921875,0.25,465.6020812988281
6.9375,0.25,465.6023864746094
6.953125,0.25,465.6025695800781
6.96875,0.25,465.6027526855469
6.984375,0.25,465.6029968261719
7,0.25,465.60302734375
7.015625,0.25,465.603271484375
7.03125,0.25,465.6033630371094
7.046875,0.25,465.6032409667969
7.0625,0.25,465.60382080078125
7.078125,0.25,465.603515625
7.09375,0.25,465.6037292480469
7.109375,0.25,465.6033630371094
7.125,0.25,465.6031799316406
7.140625,0.25,465.6029968261719
7.15625,0.25,465.6029357910156
7.171875,0.25,465.60205078125
7.1875,0.25,465.6015625
7.203125,0.25,465.6014404296875
7.21875,0.25,465.6010437011719
7.234375,0.25,465.6011657714844
7.25,0.25,465.6011047363281
7.265625,0.25,465.6011657714844
7.28125,0.25,465.601318359375
7.296875,0.25,465.6011962890625
7.3125,0.25,465.6007080078125
7.328125,0.25,465.6012268066406
7.34375,0.25,465.6007080078125
7.359375,0.25,465.60076904296875
7.375,0.25,465.6012268066406
7.390625,0.25,465.6016540527344
7.40625,0.25,465.60174560546875
7.421875,0.25,465.6024475097656
7.4375,0.25,465.6026611328125
7.453125,0.25,465.60272216796875
7.46875,0.25,465.60321044921875
7.484375,0.25,465.603271484375
7.5,0.25,465.60302734375
7.515625,0.25,465.6029968261719
7.53125,0.25,465.602294921875
7.546875,0.25,465.6025695800781
7.5625,0.25,465.6029357910156
7.578125,0.25,465.60247802734375
7.59375,0.25,465.6024475097656
7.609375,0.25,465.6028137207031
7.625,0.25,465.6031799316406
7.640625,0.25,465.6023254394531
7.65625,0.25,465.60205078125
7.671875,0.25,465.6015930175781
7.6875,0.25,465.6011657714844
7.703125,0.25,465.60064697265625
7.71875,0.25,465.5997619628906
7.734375,0.25,465.5989990234375
7.75,0.25,465.59906005859375
7.765625,0.25,465.5986633300781
7.78125,0.25,465.5987243652344
7.796875,0.25,465.5990905761719
7.8125,0.25,465.598876953125
7.828125,0.25,465.59942626953125
7.84375,0.25,465.5994873046875
7.859375,0.25,465.599365234375
7.875,0.25,465.5990295410156
7.890625,0.25,465.59954833984375
7.90625,0.25,465.5998229980469
7.921875,0.25,465.6004333496094
7.9375,0.25,465.6005859375
7.953125,0.25,465.6007080078125
7.96875,0.25,465.6007995605469
7.984375,0.25,465.6006774902344
8,0.25,465.60101318359375
8.015625,0.25,465.60101318359375
8.03125,0.25,465.6006164550781
8.046875,0.25,465.600341796875
8.0625,0.25,465.60015869140625
8.078125,0.25,465.599853515625
8.09375,0.25,465.5992736816406
8.109375,0.25,465.5994873046875
8.125,0.25,465.59979248046875
8.140625,0.25,465.59930419921875
8.15625,0.25,465.5989685058594
8.171875,0.25,465.59832763671875
8.1875,0.25,465.59844970703125
8.203125,0.25,465.5986633300781
8.21875,0.25,465.5987854003906
8.234375,0.25,465.59918212890625
8.25,0.25,465.5988464355469
8.265625,0.25,465.5987243652344
8.28125,0.25,465.5988464355469
8.296875,0.25,465.5993347167969
8.3125,0.25,465.59918212890625
8.328125,0.25,465.5990905761719
8.34375,0.25,465.59930419921875
8.359375,0.25,465.598876953125
8.375,0.25,465.59881591796875
8.390625,0.25,465.59942626953125
8.40625,0.25,465.59942626953125
8.421875,0.25,465.5995788574219
8.4375,0.25,465.6001281738281
8.453125,0.25,465.6006164550781
8.46875,0.25,465.6007995605469
8.484375,0.25,465.60076904296875
8.5,0.25,465.60150146484375
8.515625,0.25,465.6014404296875
8.53125,0.25,465.6014099121094
8.546875,0.25,465.6011657714844
8.5625,0.25,465.60174560546875
8.578125,0.25,465.6019592285156
8.59375,0.25,465.6023864746094
8.609375,0.25,465.6025390625
8.625,0.25,465.6021423339844
8.640625,0.25,465.6016845703125
8.65625,0.25,465.6018371582031
8.671875,0.25,465.60186767578125
8.6875,0.25,465.60076904296875
8.703125,0.25,465.6003723144531
8.71875,0.25,465.6004638671875
8.734375,0.25,465.6006164550781
8.75,0.25,465.60015869140625
8.765625,0.25,465.6009826660156
8.78125,0.25,465.6021423339844
8.796875,0.25,465.6016540527344
8.8125,0.25,465.60150146484375
8.828125,0.25,465.6011047363281
8.84375,0.25,465.6005554199219
8.859375,0.25,465.6005859375
8.875,0.25,465.60052490234375
8.890625,0.25,465.60052490234375
8.90625,0.25,465.60076904296875
8.921875,0.25,465.6005554199219
8.9375,0.25,465.601318359375
8.953125,0.25,465.6009216308594
8.96875,0.25,465.60150146484375
8.984375,0.25,465.60125732421875
9,0.25,465.60089111328125
9.015625,0.25,465.60015869140625
9.03125,0.25,465.59918212890625
9.046875,0.25,465.59930419921875
9.0625,0.25,465.5989074707031
9.078125,0.25,465.5992736816406
9.09375,0.25,465.5995788574219
9.109375,0.25,465.5992736816406
9.125,0.25,465.59893798828125
9.140625,0.25,465.5987854003906
9.15625,0.25,465.59881591796875
9.171875,0.25,465.59881591796875
9.1875,0.25,465.59832763671875
9.203125,0.25,465.5981750488281
9.21875,0.25,465.59765625
9.234375,0.25,465.5970153808594
9.25,0.25,465.59674072265625
9.265625,0.25,465.5972595214844
9.28125,0.25,465.5969543457031
9.296875,0.25,465.5970153808594
9.3125,0.25,465.59649658203125
9.328125,0.25,465.595947265625
9.34375,0.25,465.5952453613281
9.359375,0.25,465.594970703125
9.375,0.25,465.595458984375
9.390625,0.25,465.5956726074219
9.40625,0.25,465.5952453613281
9.421875,0.25,465.59515380859375
9.4375,0.25,465.5954895019531
9.453125,0.25,465.59600830078125
9.46875,0.25,465.5960693359375
9.484375,0.25,465.5971984863281
9.5,0.25,465.5986328125
9.515625,0.25,465.5978698730469
9.53125,0.25,465.5983581542969
9.546875,0.25,465.5986022949219
9.5625,0.25,465.5993957519531
9.578125,0.25,465.6001281738281
9.59375,0.25,465.60125732421875
9.609375,0.25,465.6016540527344
9.625,0.25,465.6018981933594
9.640625,0.25,465.601806640625
9.65625,0.25,465.6016845703125
9.671875,0.25,465.6022033691406
9.6875,0.25,465.6021423339844
9.703125,0.25,465.6019592285156
9.71875,0.25,465.602294921875
9.734375,0.25,465.6018371582031
9.75,0.25,465.6012268066406
9.765625,0.25,465.60198974609375
9.78125,0.25,465.60198974609375
9.796875,0.25,465.6019592285156
9.8125,0.25,465.60223388671875
9.828125,0.25,465.60211181640625
9.84375,0.25,465.6021423339844
9.859375,0.25,465.60235595703125
9.875,0.25,465.6026306152344
9.890625,0.25,465.60321044921875
9.90625,0.25,465.6029052734375
9.921875,0.25,465.602783203125
9.9375,0.25,465.6021423339844
9.953125,0.25,465.602294921875
9.96875,0.25,465.6016845703125
9.984375,0.25,465.6020202636719
10,0.25,465.6020202636719
10.015625,0.25,465.60162353515625
10.03125,0.25,465.60137939453125
10.046875,0.25,465.6018371582031
10.0625,0.25,465.60137939453125
10.078125,0.25,465.6011962890625
10.09375,0.25,465.6009826660156
10.109375,0.25,465.6008605957031
10.125,0.25,465.6003112792969
10.140625,0.25,465.6003723144531
10.15625,0.25,465.60125732421875
10.171875,0.25,465.6014709472656
10.1875,0.25,465.6021728515625
10.203125,0.25,465.60205078125
10.21875,0.25,465.6026611328125
10.234375,0.25,465.6031799316406
10.25,0.25,465.6029968261719
10.265625,0.25,465.60369873046875
10.28125,0.25,465.6045227050781
10.296875,0.25,465.604248046875
10.3125,0.25,465.6047058105469
10.328125,0.25,465.6048278808594
10.34375,0.25,465.6056213378906
10.359375,0.25,465.60638427734375
10.375,0.25,465.6072082519531
10.390625,0.25,465.607177734375
10.40625,0.25,465.60699462890625
10.421875,0.25,465.60675048828125
10.4375,0.25,465.6066589355469
10.453125,0.25,465.60693359375
10.46875,0.25,465.6069030761719
10.484375,0.25,465.6068115234375
10.5,0.25,465.6072082519531
10.515625,0.25,465.60723876953125
10.53125,0.25,465.6072082519531
10.546875,0.25,465.60772705078125
10.5625,0.25,465.60845947265625
10.578125,0.25,465.60919189453125
10.59375,0.25,465.60894775390625
10.609375,0.25,465.6086120605469
10.625,0.25,465.60833740234375
10.640625,0.25,465.6083679199219
10.65625,0.25,465.6086120605469
10.671875,0.25,465.6094665527344
10.6875,0.25,465.6097717285156
10.703125,0.25,465.60968017578125
10.71875,0.25,465.6097106933594
10.734375,0.25,465.6095886230469
10.75,0.25,465.6094970703125
10.765625,0.25,465.60955810546875
10.78125,0.25,465.6100158691406
10.796875,0.25,465.6101989746094
10.8125,0.25,465.6099548339844
10.828125,0.25,465.6100769042969
10.84375,0.25,465.6103820800781
10.859375,0.25,465.6107177734375
10.875,0.25,465.6111145019531
10.890625,0.25,465.6109924316406
10.90625,0.25,465.6115417480469
10.921875,0.25,465.6112365722656
10.9375,0.25,465.6114196777344
10.953125,0.25,465.61224365234375
10.96875,0.25,465.612060546875
10.984375,0.25,465.6123962402344
11,0.25,465.6129455566406
11.015625,0.25,465.6134948730469
11.03125,0.25,465.6134338378906
11.046875,0.25,465.6138610839844
11.0625,0.25,465.61370849609375
11.078125,0.25,465.6134033203125
11.09375,0.25,465.61309814453125
11.109375,0.25,465.6130676269531
11.125,0.25,465.6130065917969
11.140625,0.25,465.6134338378906
11.15625,0.25,465.6133728027344
11.171875,0.25,465.6136779785156
11.1875,0.25,465.6144714355469
11.203125,0.25,465.6148681640625
11.21875,0.25,465.6156921386719
11.234375,0.25,465.6152038574219
11.25,0.25,465.61505126953125
11.265625,0.25,465.6146545410156
11.28125,0.25,465.6146545410156
11.296875,0.25,465.6145935058594
11.3125,0.25,465.6149597167969
11.328125,0.25,465.61492919921875
11.34375,0.25,465.61468505859375
11.359375,0.25,465.6145324707031
11.375,0.25,465.61480712890625
11.390625,0.25,465.61474609375
11.40625,0.25,465.6145935058594
11.421875,0.25,465.61444091796875
11.4375,0.25,465.6134948730469
11.453125,0.25,465.6126403808594
11.46875,0.25,465.61279296875
11.484375,0.25,465.6130065917969
11.5,0.25,465.61248779296875
11.515625,0.25,465.6120300292969
11.53125,0.25,465.6121826171875
11.546875,0.25,465.6117248535156
11.5625,0.25,465.61114501953125
11.578125,0.25,465.6110534667969
11.59375,0.25,465.6112060546875
11.609375,0.25,465.6108093261719
11.625,0.25,465.61077880859375
11.640625,0.25,465.6104736328125
11.65625,0.25,465.610107421875
11.671875,0.25,465.6099853515625
11.6875,0.25,465.6097106933594
11.703125,0.25,465.61029052734375
11.71875,0.25,465.6097717285156
11.734375,0.25,465.6096496582031
11.75,0.25,465.60986328125
11.765625,0.25,465.6098937988281
11.78125,0.25,465.6098937988281
11.796875,0.25,465.6094970703125
11.8125,0.25,465.6092834472656
11.828125,0.25,465.60919189453125
11.84375,0.25,465.609130859375
11.859375,0.25,465.6093444824219
11.875,0.25,465.608642578125
11.890625,0.25,465.6083679199219
11.90625,0.25,465.6078796386719
11.921875,0.25,465.607177734375
11.9375,0.25,465.6078186035156
11.953125,0.25,465.607177734375
11.96875,0.25,465.6073913574219
11.984375,0.25,465.60699462890625
12,0.25,465.60693359375
12.015625,0.25,465.60711669921875
12.03125,0.25,465.60693359375
12.046875,0.25,465.60723876953125
12.0625,0.25,465.6076354980469
12.078125,0.25,465.6074523925781
12.09375,0.25,465.6077880859375
12.109375,0.25,465.6077575683594
12.125,0.25,465.6079406738281
12.140625,0.25,465.60809326171875
12.15625,0.25,465.6083984375
12.171875,0.25,465.60919189453125
12.1875,0.25,465.60870361328125
12.203125,0.25,465.609130859375
12.21875,0.25,465.6083984375
12.234375,0.25,465.6082763671875
12.25,0.25,465.60882568359375
12.265625,0.25,465.6082763671875
12.28125,0.25,465.6077880859375
12.296875,0.25,465.6077880859375
12.3125,0.25,465.6078796386719
12.328125,0.25,465.60772705078125
12.34375,0.25,465.6075744628906
12.359375,0.25,465.60699462890625
12.375,0.25,465.6068420410156
12.390625,0.25,465.60711669921875
12.40625,0.25,465.6067199707031
12.421875,0.25,465.6058044433594
12.4375,0.25,465.6060485839844
12.453125,0.25,465.6054382324219
12.46875,0.25,465.6054992675781
12.484375,0.25,465.605224609375
12.5,0.25,465.60455322265625
12.515625,0.25,465.605224609375
12.53125,0.25,465.60498046875
12.546875,0.25,465.6044921875
12.5625,0.25,465.6036682128906
12.578125,0.25,465.60400390625
12.59375,0.25,465.6034240722656
12.609375,0.25,465.60308837890625
12.625,0.25,465.6026306152344
12.640625,0.25,465.6023254394531
12.65625,0.25,465.6028747558594
12.671875,0.25,465.60333251953125
12.6875,0.25,465.6026611328125
12.703125,0.25,465.6031799316406
12.71875,0.25,465.6030578613281
12.734375,0.25,465.603515625
12.75,0.25,465.60382080078125
12.765625,0.25,465.6036071777344
12.78125,0.25,465.604248046875
12.796875,0.25,465.6041564941406
12.8125,0.25,465.6048889160156
12.828125,0.25,465.6047058105469
12.84375,0.25,465.60491943359375
12.859375,0.25,465.6053161621094
12.875,0.25,465.605712890625
12.890625,0.25,465.60552978515625
12.90625,0.25,465.6055908203125
12.921875,0.25,465.6060791015625
12.9375,0.25,465.6065368652344
12.953125,0.25,465.6054992675781
12.96875,0.25,465.60577392578125
12.984375,0.25,465.60577392578125
13,0.25,465.60491943359375
13.015625,0.25,465.6046142578125
13.03125,0.25,465.6039733886719
13.046875,0.25,465.6041564941406
