Time (seconds),Length,f0
4.703125,0.25,478.47021484375
4.71875,0.25,478.4697265625
4.734375,0.25,478.4699401855469
4.75,0.25,478.4703674316406
4.765625,0.25,478.470703125
4.78125,0.25,478.47052001953125
4.796875,0.25,478.4704284667969
4.8125,0.25,478.4701843261719
4.828125,0.25,478.47027587890625
4.84375,0.25,478.46966552734375
4.859375,0.25,478.46966552734375
4.875,0.25,478.4700012207031
4.890625,0.25,478.47076416015625
4.90625,0.25,478.47119140625
4.921875,0.25,478.4710693359375
4.9375,0.25,478.470947265625
4.953125,0.25,478.4710388183594
4.96875,0.25,478.4716491699219
4.984375,0.25,478.47119140625
5,0.25,478.4715270996094
5.015625,0.25,478.4718322753906
5.03125,0.25,478.4718933105469
5.046875,0.25,478.4718933105469
5.0625,0.25,478.4723815917969
5.078125,0.25,478.47210693359375
5.09375,0.25,478.47259521484375
5.109375,0.25,478.472412109375
5.125,0.25,478.4721374511719
5.140625,0.25,478.471923828125
5.15625,0.25,478.4717712402344
5.171875,0.25,478.47186279296875
5.1875,0.25,478.47222900390625
5.203125,0.25,478.4718322753906
5.21875,0.25,478.4712829589844
5.234375,0.25,478.4716796875
5.25,0.25,478.4718322753906
5.265625,0.25,478.4715881347656
5.28125,0.25,478.471923828125
5.296875,0.25,478.47210693359375
5.3125,0.25,478.4718933105469
5.328125,0.25,478.47210693359375
5.34375,0.25,478.471923828125
5.359375,0.25,478.47216796875
5.375,0.25,478.47198486328125
5.390625,0.25,478.4716491699219
5.40625,0.25,478.47186279296875
5.421875,0.25,478.47222900390625
5.4375,0.25,478.4718933105469
5.453125,0.25,478.4723205566406
5.46875,0.25,478.4727783203125
5.484375,0.25,478.4728088378906
5.5,0.25,478.4727478027344
5.515625,0.25,478.4725341796875
5.53125,0.25,478.47265625
5.546875,0.25,478.4733581542969
5.5625,0.25,478.47357177734375
5.578125,0.25,478.4728698730469
5.59375,0.25,478.4727783203125
5.609375,0.25,478.4729919433594
5.625,0.25,478.47320556640625
5.640625,0.25,478.4733581542969
5.65625,0.25,478.4728698730469
5.671875,0.25,478.4721374511719
5.6875,0.25,478.4723205566406
5.703125,0.25,478.4727478027344
5.71875,0.25,478.47271728515625
5.734375,0.25,478.47271728515625
5.75,0.25,478.4728698730469
5.765625,0.25,478.47296142578125
5.78125,0.25,478.4723815917969
5.796875,0.25,478.47149658203125
5.8125,0.25,478.47161865234375
5.828125,0.25,478.47198486328125
5.84375,0.25,478.4725646972656
5.859375,0.25,478.47235107421875
5.875,0.25,478.47216796875
5.890625,0.25,478.47235107421875
5.90625,0.25,478.4725036621094
5.921875,0.25,478.4730529785156
5.9375,0.25,478.4732666015625
5.953125,0.25,478.4731140136719
5.96875,0.25,478.47314453125
5.984375,0.25,478.4729919433594
6,0.25,478.4726257324219
6.015625,0.25,478.4730529785156
6.03125,0.25,478.4731750488281
6.046875,0.25,478.4739990234375
6.0625,0.25,478.4736022949219
6.078125,0.25,478.4736328125
6.09375,0.25,478.47308349609375
6.109375,0.25,478.4732666015625
6.125,0.25,478.47320556640625
6.140625,0.25,478.47344970703125
6.15625,0.25,478.47314453125
6.171875,0.25,478.4727478027344
6.1875,0.25,478.4725036621094
6.203125,0.25,478.47210693359375
6.21875,0.25,478.47216796875
6.234375,0.25,478.4720764160156
6.25,0.25,478.47283935546875
6.265625,0.25,478.4721374511719
6.28125,0.25,478.4728698730469
6.296875,0.25,478.472412109375
6.3125,0.25,478.4723205566406
6.328125,0.25,478.4725036621094
6.34375,0.25,478.4726257324219
6.359375,0.25,478.47216796875
6.375,0.25,478.4723815917969
6.390625,0.25,478.4720764160156
6.40625,0.25,478.4727783203125
6.421875,0.25,478.4729309082031
6.4375,0.25,478.4728088378906
6.453125,0.25,478.4735107421875
6.46875,0.25,478.4730224609375
6.484375,0.25,478.4734802246094
6.5,0.25,478.473388671875
6.515625,0.25,478.4737854003906
6.53125,0.25,478.4737548828125
6.546875,0.25,478.4732666015625
6.5625,0.25,478.4736022949219
6.578125,0.25,478.473388671875
6.59375,0.25,478.4729309082031
6.609375,0.25,478.47308349609375
6.625,0.25,478.4729919433594
6.640625,0.25,478.4730529785156
6.65625,0.25,478.472412109375
6.671875,0.25,478.4720764160156
6.6875,0.25,478.4722900390625
6.703125,0.25,478.4713439941406
6.71875,0.25,478.47198486328125
6.734375,0.25,478.47186279296875
6.75,0.25,478.4710693359375
6.765625,0.25,478.4714050292969
6.78125,0.25,478.47137451171875
6.796875,0.25,478.4715270996094
6.8125,0.25,478.4716796875
6.828125,0.25,478.4720764160156
6.84375,0.25,478.4732971191406
6.859375,0.25,478.4733581542969
6.875,0.25,478.47308349609375
6.890625,0.25,478.4729919433594
6.90625,0.25,478.4731750488281
6.921875,0.25,478.4735412597656
6.9375,0.25,478.473876953125
6.953125,0.25,478.47442626953125
6.96875,0.25,478.4750061035156
6.984375,0.25,478.4750671386719
7,0.25,478.4754333496094
7.015625,0.25,478.4750061035156
7.03125,0.25,478.4748229980469
7.046875,0.25,478.4754638671875
7.0625,0.25,478.4747314453125
7.078125,0.25,478.4740295410156
7.09375,0.25,478.4732360839844
7.109375,0.25,478.472412109375
7.125,0.25,478.4732971191406
7.140625,0.25,478.47332763671875
7.15625,0.25,478.4737548828125
7.171875,0.25,478.4742431640625
7.1875,0.25,478.4740905761719
7.203125,0.25,478.4737854003906
7.21875,0.25,478.4727478027344
7.234375,0.25,478.47314453125
7.25,0.25,478.4725341796875
7.265625,0.25,478.4727478027344
7.28125,0.25,478.4728088378906
7.296875,0.25,478.4726257324219
7.3125,0.25,478.4733581542969
7.328125,0.25,478.473388671875
7.34375,0.25,478.4739685058594
7.359375,0.25,478.4742736816406
7.375,0.25,478.47393798828125
7.390625,0.25,478.47430419921875
7.40625,0.25,478.4741516113281
7.421875,0.25,478.4737243652344
7.4375,0.25,478.4739990234375
7.453125,0.25,478.4743347167969
7.46875,0.25,478.4747619628906
7.484375,0.25,478.4747009277344
7.5,0.25,478.47589111328125
7.515625,0.25,478.47509765625
7.53125,0.25,478.4750061035156
7.546875,0.25,478.4746398925781
7.5625,0.25,478.4743957519531
7.578125,0.25,478.4751892089844
7.59375,0.25,478.4749450683594
7.609375,0.25,478.475830078125
7.625,0.25,478.47564697265625
7.640625,0.25,478.47503662109375
7.65625,0.25,478.4752197265625
7.671875,0.25,478.4756164550781
7.6875,0.25,478.4757385253906
7.703125,0.25,478.4757385253906
7.71875,0.25,478.4761047363281
7.734375,0.25,478.4757995605469
7.75,0.25,478.4751281738281
7.765625,0.25,478.4761047363281
7.78125,0.25,478.4756164550781
7.796875,0.25,478.4756774902344
7.8125,0.25,478.4756164550781
7.828125,0.25,478.4755554199219
7.84375,0.25,478.4751892089844
7.859375,0.25,478.4740905761719
7.875,0.25,478.4739074707031
7.890625,0.25,478.4737854003906
7.90625,0.25,478.4738464355469
7.921875,0.25,478.4729919433594
7.9375,0.25,478.4725646972656
7.953125,0.25,478.4723815917969
7.96875,0.25,478.471923828125
7.984375,0.25,478.4720764160156
8,0.25,478.4718322753906
8.015625,0.25,478.4717102050781
8.03125,0.25,478.471923828125
8.046875,0.25,478.4715270996094
8.0625,0.25,478.4718017578125
8.078125,0.25,478.4711608886719
8.09375,0.25,478.4710693359375
8.109375,0.25,478.4717712402344
8.125,0.25,478.47210693359375
8.140625,0.25,478.4716491699219
8.15625,0.25,478.4706726074219
8.171875,0.25,478.4707946777344
8.1875,0.25,478.4701843261719
8.203125,0.25,478.4705505371094
8.21875,0.25,478.4704895019531
8.234375,0.25,478.4700927734375
8.25,0.25,478.47027587890625
8.265625,0.25,478.46966552734375
8.28125,0.25,478.47027587890625
8.296875,0.25,478.4704284667969
8.3125,0.25,478.4705505371094
8.328125,0.25,478.4704895019531
8.34375,0.25,478.4712219238281
8.359375,0.25,478.4710388183594
8.375,0.25,478.4709777832031
8.390625,0.25,478.4724426269531
8.40625,0.25,478.4732666015625
8.421875,0.25,478.4738464355469
8.4375,0.25,478.4742736816406
8.453125,0.25,478.4735107421875
8.46875,0.25,478.47357177734375
8.484375,0.25,478.47393798828125
8.5,0.25,478.47406005859375
8.515625,0.25,478.4742126464844
8.53125,0.25,478.47369384765625
8.546875,0.25,478.47467041015625
8.5625,0.25,478.4748840332031
8.578125,0.25,478.4754333496094
8.59375,0.25,478.4749755859375
8.609375,0.25,478.4752197265625
8.625,0.25,478.4751892089844
8.640625,0.25,478.4750061035156
8.65625,0.25,478.4753112792969
8.671875,0.25,478.4751892089844
8.6875,0.25,478.4754638671875
8.703125,0.25,478.475830078125
8.71875,0.25,478.4757995605469
8.734375,0.25,478.4754638671875
8.75,0.25,478.4754638671875
8.765625,0.25,478.4761962890625
8.78125,0.25,478.4760437011719
8.796875,0.25,478.4757080078125
8.8125,0.25,478.4749450683594
8.828125,0.25,478.47515869140625
8.84375,0.25,478.4747619628906
8.859375,0.25,478.4745788574219
8.875,0.25,478.47467041015625
8.890625,0.25,478.47412109375
8.90625,0.25,478.4742736816406
8.921875,0.25,478.4746398925781
8.9375,0.25,478.4747009277344
8.953125,0.25,478.4752197265625
8.96875,0.25,478.47528076171875
8.984375,0.25,478.4756164550781
9,0.25,478.4756774902344
9.015625,0.25,478.475830078125
9.03125,0.25,478.4765319824219
9.046875,0.25,478.47686767578125
9.0625,0.25,478.4774475097656
9.078125,0.25,478.47784423828125
9.09375,0.25,478.4788818359375
9.109375,0.25,478.4792175292969
9.125,0.25,478.4792175292969
9.140625,0.25,478.47998046875
9.15625,0.25,478.47998046875
9.171875,0.25,478.4797668457031
9.1875,0.25,478.4804382324219
9.203125,0.25,478.48065185546875
9.21875,0.25,478.4813232421875
9.234375,0.25,478.48175048828125
9.25,0.25,478.4820251464844
9.265625,0.25,478.4825744628906
9.28125,0.25,478.48272705078125
9.296875,0.25,478.4828186035156
9.3125,0.25,478.48333740234375
9.328125,0.25,478.483642578125
9.34375,0.25,478.4838562011719
9.359375,0.25,478.4842224121094
9.375,0.25,478.4848937988281
9.390625,0.25,478.4851379394531
9.40625,0.25,478.4851379394531
9.421875,0.25,478.4856262207031
9.4375,0.25,478.48553466796875
9.453125,0.25,478.48455810546875
9.46875,0.25,478.484130859375
9.484375,0.25,478.4839782714844
9.5,0.25,478.4847412109375
9.515625,0.25,478.4844665527344
9.53125,0.25,478.4838562011719
9.546875,0.25,478.4841003417969
9.5625,0.25,478.4844055175781
9.578125,0.25,478.48431396484375
9.59375,0.25,478.48480224609375
9.609375,0.25,478.48541259765625
9.625,0.25,478.48529052734375
9.640625,0.25,478.4854431152344
9.65625,0.25,478.4857482910156
9.671875,0.25,478.4864196777344
9.6875,0.25,478.48687744140625
9.703125,0.25,478.48785400390625
9.71875,0.25,478.4893798828125
9.734375,0.25,478.4901123046875
9.75,0.25,478.489990234375
9.765625,0.25,478.49072265625
9.78125,0.25,478.4922790527344
9.796875,0.25,478.49224853515625
9.8125,0.25,478.4926452636719
9.828125,0.25,478.4931945800781
9.84375,0.25,478.4934387207031
9.859375,0.25,478.49395751953125
9.875,0.25,478.4948425292969
9.890625,0.25,478.49530029296875
9.90625,0.25,478.49560546875
9.921875,0.25,478.4959411621094
9.9375,0.25,478.4963684082031
9.953125,0.25,478.49700927734375
9.96875,0.25,478.4969482421875
9.984375,0.25,478.49725341796875
10,0.25,478.4985046386719
10.015625,0.25,478.4982604980469
10.03125,0.25,478.4981384277344
10.046875,0.25,478.4987487792969
10.0625,0.25,478.4991149902344
10.078125,0.25,478.49951171875
10.09375,0.25,478.4996643066406
10.109375,0.25,478.5001220703125
10.125,0.25,478.50030517578125
10.140625,0.25,478.5010070800781
10.15625,0.25,478.5017395019531
10.171875,0.25,478.5022888183594
10.1875,0.25,478.5025329589844
10.203125,0.25,478.5030822753906
10.21875,0.25,478.50360107421875
10.234375,0.25,478.5039978027344
10.25,0.25,478.50390625
10.265625,0.25,478.5048522949219
10.28125,0.25,478.50506591796875
10.296875,0.25,478.5055847167969
10.3125,0.25,478.50592041015625
10.328125,0.25,478.5062255859375
10.34375,0.25,478.5067138671875
10.359375,0.25,478.5067443847656
10.375,0.25,478.5072021484375
10.390625,0.25,478.5076599121094
10.40625,0.25,478.50811767578125
10.421875,0.25,478.5082702636719
10.4375,0.25,478.5086669921875
10.453125,0.25,478.50885009765625
10.46875,0.25,478.5090637207031
10.484375,0.25,478.5088195800781
10.5,0.25,478.5096130371094
10.515625,0.25,478.510009765625
10.53125,0.25,478.5107727050781
10.546875,0.25,478.51123046875
10.5625,0.25,478.51104736328125
10.578125,0.25,478.51153564453125
10.59375,0.25,478.5117492675781
10.609375,0.25,478.5116882324219
10.625,0.25,478.5118408203125
10.640625,0.25,478.51129150390625
10.65625,0.25,478.511474609375
10.671875,0.25,478.5117492675781
10.6875,0.25,478.51226806640625
10.703125,0.25,478.5128479003906
10.71875,0.25,478.5125732421875
10.734375,0.25,478.5129089355469
10.75,0.25,478.5125427246094
10.765625,0.25,478.512939453125
10.78125,0.25,478.51300048828125
10.796875,0.25,478.5125427246094
10.8125,0.25,478.5133361816406
10.828125,0.25,478.5129699707031
10.84375,0.25,478.51287841796875
10.859375,0.25,478.51300048828125
10.875,0.25,478.513427734375
10.890625,0.25,478.5137023925781
10.90625,0.25,478.5135803222656
10.921875,0.25,478.5130310058594
10.9375,0.25,478.5123596191406
10.953125,0.25,478.511962890625
10.96875,0.25,478.51165771484375
10.984375,0.25,478.5116882324219
11,0.25,478.5115661621094
11.015625,0.25,478.5111389160156
11.03125,0.25,478.51116943359375
11.046875,0.25,478.510986328125
11.0625,0.25,478.5105285644531
11.078125,0.25,478.51043701171875
11.09375,0.25,478.5102233886719
11.109375,0.25,478.5101013183594
11.125,0.25,478.5099182128906
11.140625,0.25,478.5105285644531
11.15625,0.25,478.51019287109375
11.171875,0.25,478.5106506347656
11.1875,0.25,478.5111999511719
11.203125,0.25,478.5104064941406
11.21875,0.25,478.51092529296875
11.234375,0.25,478.5108337402344
11.25,0.25,478.5107116699219
11.265625,0.25,478.51031494140625
11.28125,0.25,478.5101013183594
11.296875,0.25,478.5105895996094
11.3125,0.25,478.51025390625
11.328125,0.25,478.51092529296875
11.34375,0.25,478.5108947753906
11.359375,0.25,478.5107116699219
11.375,0.25,478.51031494140625
11.390625,0.25,478.5093994140625
11.40625,0.25,478.50994873046875
11.421875,0.25,478.5093994140625
11.4375,0.25,478.5090026855469
11.453125,0.25,478.5099182128906
11.46875,0.25,478.50927734375
11.484375,0.25,478.50927734375
11.5,0.25,478.50872802734375
11.515625,0.25,478.5088195800781
11.53125,0.25,478.508544921875
11.546875,0.25,478.5087890625
11.5625,0.25,478.509521484375
11.578125,0.25,478.5090026855469
11.59375,0.25,478.5083923339844
11.609375,0.25,478.5086364746094
11.625,0.25,478.50836181640625
11.640625,0.25,478.5086669921875
11.65625,0.25,478.5083312988281
11.671875,0.25,478.508544921875
11.6875,0.25,478.50885009765625
11.703125,0.25,478.5087585449219
11.71875,0.25,478.50927734375
11.734375,0.25,478.5091857910156
11.75,0.25,478.5098571777344
11.765625,0.25,478.51019287109375
11.78125,0.25,478.5102844238281
11.796875,0.25,478.5099182128906
11.8125,0.25,478.5091247558594
11.828125,0.25,478.50921630859375
11.84375,0.25,478.5096130371094
11.859375,0.25,478.5088806152344
11.875,0.25,478.5090637207031
11.890625,0.25,478.5091552734375
11.90625,0.25,478.5088195800781
11.921875,0.25,478.5085754394531
11.9375,0.25,478.5080871582031
11.953125,0.25,478.5077209472656
11.96875,0.25,478.5071716308594
11.984375,0.25,478.5077209472656
12,0.25,478.50762939453125
12.015625,0.25,478.50714111328125
12.03125,0.25,478.5071716308594
12.046875,0.25,478.5068664550781
12.0625,0.25,478.50726318359375
12.078125,0.25,478.5072021484375
12.09375,0.25,478.50677490234375
12.109375,0.25,478.5074157714844
12.125,0.25,478.507080078125
12.140625,0.25,478.507080078125
12.15625,0.25,478.5072021484375
12.171875,0.25,478.5070495605469
12.1875,0.25,478.5068359375
12.203125,0.25,478.5072021484375
12.21875,0.25,478.50732421875
12.234375,0.25,478.50640869140625
12.25,0.25,478.5057373046875
12.265625,0.25,478.50518798828125
12.28125,0.25,478.5050048828125
12.296875,0.25,478.5054626464844
12.3125,0.25,478.50506591796875
12.328125,0.25,478.50518798828125
12.34375,0.25,478.5058288574219
12.359375,0.25,478.505859375
12.375,0.25,478.5059814453125
12.390625,0.25,478.5058898925781
12.40625,0.25,478.5052795410156
12.421875,0.25,478.5054016113281
12.4375,0.25,478.5057373046875
12.453125,0.25,478.5054016113281
12.46875,0.25,478.5055236816406
12.484375,0.25,478.5062561035156
12.5,0.25,478.50689697265625
12.515625,0.25,478.50714111328125
12.53125,0.25,478.50738525390625
12.546875,0.25,478.5074462890625
12.5625,0.25,478.5079040527344
12.578125,0.25,478.50787353515625
12.59375,0.25,478.50775146484375
12.609375,0.25,478.5077209472656
12.625,0.25,478.50775146484375
12.640625,0.25,478.50830078125
12.65625,0.25,478.50927734375
12.671875,0.25,478.5091247558594
12.6875,0.25,478.5090637207031
12.703125,0.25,478.5093688964844
12.71875,0.25,478.5096740722656
12.734375,0.25,478.5098876953125
12.75,0.25,478.5101318359375
12.765625,0.25,478.5106201171875
12.78125,0.25,478.5115051269531
12.796875,0.25,478.5115051269531
12.8125,0.25,478.51141357421875
12.828125,0.25,478.51129150390625
12.84375,0.25,478.5116271972656
12.859375,0.25,478.5113220214844
12.875,0.25,478.51214599609375
12.890625,0.25,478.51153564453125
12.90625,0.25,478.5113525390625
12.921875,0.25,478.5116882324219
12.9375,0.25,478.5120544433594
12.953125,0.25,478.51239013671875
12.96875,0.25,478.511962890625
12.984375,0.25,478.51202392578125
13,0.25,478.5121154785156
13.015625,0.25,478.5124206542969
13.03125,0.25,478.5119934082031
13.046875,0.25,478.5118408203125
